ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
heer,72,287073,56772939,title,0.0015867484000642359,0.0027068686792736567,0.001429548026126887,0.7705515105674294,0.9210658099154063,5.682906968570777,4.754245029949123,25.0400390625,34.65796089172363
bernhard,70,6153,362446,title,1.0130013008656855E-5,0.0026316778826271665,3.064032146791491E-5,8.021203076975397,6.424407670169167,39.37701282669886,49.16422379517201,922.0126953125,698.9332065582275
goedkeuringswet,70,1217,2039,title,5.698806587643766E-8,0.0026316778826271665,6.0603398710307885E-6,15.494963558701382,8.762368494656446,53.70703640251139,94.97301698852954,1964.16015625,1019.8104286193848
uur,69,484339,57804901,title,0.0016155907337758496,0.0025940824843039213,0.00241188081577254,0.6831625772426904,0.10506573629566063,0.6417966197314487,4.173115311042579,19.21533203125,0.5165748596191406
pvda,67,11611,884772,title,2.472851644022928E-5,0.0025188916876574307,5.781972575393466E-5,6.670469587850111,5.445083511342551,33.030362229294894,40.46366346213487,702.65087890625,540.4588470458984
brief,67,25041,4200657,title,1.1740427554699313E-4,0.0025188916876574307,1.2469759302422513E-4,4.423232233940414,4.3362835645967905,26.30428285796029,26.83172124119033,408.62255859375,397.2979335784912
haag,66,64277,8848889,title,2.473178368147546E-4,0.0024812962893341855,3.2008255208730156E-4,3.326655819188618,2.954578074546088,17.858634338971797,20.10761887063326,267.85498046875,224.23967361450195
grote,64,250105,12768017,title,3.5685365076384306E-4,0.002406105492687695,0.0012454571104717792,2.7532954600082995,0.9500245563939451,5.700147338363671,16.519772760049797,195.3056640625,32.57140350341797
nederhorst,61,4097,108252,title,3.0255380614301767E-6,0.0022933192977179595,2.0401982293848102E-5,9.56602978531958,6.812584090507794,40.403646830861476,56.733610020033524,991.4306640625,655.610034942627
tijdens,59,77205,6666602,title,1.8632503871897552E-4,0.002218128501071469,3.8446059140750374E-4,3.57344948185424,2.528435316971997,14.873882443146323,21.02132775667552,265.88623046875,157.70882415771484
vandaag,57,39495,3482294,title,9.732672872639707E-5,0.0021429377044249786,1.966747109337395E-4,4.460610035917343,3.4457065429353673,20.098427286029818,26.0182477355853,351.67138671875,243.4854221343994
jaar,57,434531,49123755,title,0.0013729611505826308,0.0021429377044249786,0.0021638500776490384,0.6422991077765836,-0.014010634276438338,-0.08172248876315144,3.746460051856958,14.1494140625,0.0077972412109375
radio,55,67093,4614781,title,1.2897863836848107E-4,0.002067746907778488,3.3410549134516737E-4,4.002855561311705,2.6296840105247252,15.203149197747605,23.14194788122563,291.65966796875,156.28059768676758
nederland,54,129913,16676475,title,4.6609124859576547E-4,0.0020301515094552428,6.469325666928701E-4,2.122903069255111,1.6499001540241132,9.494989776210952,12.217068341560708,109.3271484375,72.08771514892578
margriet,54,5691,168285,title,4.703401994122762E-6,0.0020301515094552428,2.8339682995921295E-5,8.753667041007915,6.162619968456045,35.465184637050726,50.376369052396726,790.07861328125,511.36438179016113
commentaar,51,11575,610338,title,1.705835318827524E-5,0.001917365314485507,5.764045522364945E-5,6.812503053065029,5.055899699361744,28.679213581125623,38.64341496046426,549.162109375,372.7989730834961
cals,51,8571,74117,title,2.0714980277410155E-6,0.001917365314485507,4.2681325418738614E-5,9.854235076957163,5.489376450739176,31.138078090794448,55.89741277627625,858.22607421875,415.75450134277344
koninklijk,50,5691,1315181,title,3.675802916500204E-5,0.0018797699161622618,2.8339682995921295E-5,5.676352860095415,6.051588656067301,34.15429609451594,32.036519224794965,426.31396484375,462.58304595947266
weer,48,190837,24468357,title,6.838667683198601E-4,0.0018045791195157714,9.503180607788847E-4,1.3998752076267635,0.9251800445827119,5.167095855409974,7.818250540284718,48.4228515625,23.278167724609375
koninklijke,47,16455,2539127,title,7.096612885955936E-5,0.001766983721192526,8.194157155120101E-5,4.638014327783045,4.4305493760911325,24.609880171243116,25.762262679024854,305.9150390625,287.0802688598633
nieuwe,47,226897,30722021,title,8.586505917632669E-4,0.001766983721192526,0.0011298873752812431,1.0411456646262138,0.6451097736391898,3.5833195567645277,5.783136101705272,28.185546875,11.75790786743164
maart,46,47801,15975419,title,4.4649741558395973E-4,0.001729388322869281,2.3803640606010084E-4,1.9535381232415308,2.8610077071378317,15.802953327132432,10.790488857243936,81.328125,148.79162788391113
onder,46,257395,51908673,title,0.0014507968987162634,0.001729388322869281,0.0012817593928545355,0.2534162866591121,0.4321363831381788,2.386932085730122,1.3997605600355099,1.935546875,5.408607482910156
juliana,46,6277,760596,title,2.1257918074230005E-5,0.001729388322869281,3.125780885000843E-5,6.346117731586602,5.789901392899141,31.980879063139206,35.053174470850585,452.8544921875,401.9849510192871
tweede,46,125649,15847353,title,4.429180955032673E-4,0.001729388322869281,6.256989683279767E-4,1.9651500079973818,1.4667212227272142,8.101525545997465,10.854627822119474,82.1220703125,50.26875305175781
west,44,24277,3380049,title,9.446908046963572E-5,0.0016541975262227904,1.2089307399261665E-4,4.130145489920508,3.7743280161455957,20.605685710453848,22.548246877244253,243.837890625,214.45354461669922
paleis,44,4967,1520657,title,4.2500883419061336E-5,0.0016541975262227904,2.47343534424075E-5,5.282494876198266,6.063471517625267,33.10310812203006,28.839419552406326,341.26171875,408.08460807800293
kennis,44,39743,6890901,title,1.9259397750662587E-4,0.0016541975262227904,1.9790968569792657E-4,3.1024970203702296,3.063217390992765,16.72342587914555,16.937870329737233,160.92529296875,157.82222175598145
terug,42,55591,9736033,title,2.721126483468225E-4,0.0015790067295763,2.7682855691904074E-4,2.536741397194888,2.511952639381372,13.545245982531265,13.67891483317813,112.849609375,111.09779357910156
verloofd,42,2317,348208,title,9.73207476346376E-6,0.0015790067295763,1.1538050518634623E-5,7.3420542011531005,7.096474024339148,38.2664405217409,39.59068678786386,496.37939453125,474.8214874267578
dag,42,118481,20747041,title,5.798596072825665E-4,0.0015790067295763,5.900042138534091E-4,1.4452417703401945,1.4202201563823103,7.658277893441908,7.793202378333051,44.7548828125,43.42318344116211
eerste,41,222171,28919817,title,8.082807436638165E-4,0.0015414113312530546,0.001106353138444356,0.9313235190062876,0.47843994669961987,2.5632668955299174,4.989614186200105,20.1220703125,5.848417282104492
dank,40,30189,5719543,title,1.5985566123939083E-4,0.0015038159329298093,1.5033327885501108E-4,3.2337862492089258,3.32239167688558,17.681529607437305,17.20997789252541,155.62548828125,161.92200660705566
rotterdam,39,145639,21780147,title,6.087339146809692E-4,0.0014662205346065642,7.252439100057954E-4,1.2682184652038266,1.0155639348879717,5.367663874853362,6.703044689990381,33.13818359375,22.36238670349121
familie,39,34185,5076623,title,1.4188667285622294E-4,0.0014662205346065642,1.702323077166701E-4,3.369291124634392,3.1065253444136403,16.419235948315666,17.808058786135497,161.22998046875,142.85819244384766
gisteren,39,72359,11388741,title,3.1830422871882615E-4,0.0014662205346065642,3.6032878613633266E-4,2.2036238872925065,2.0247162996590333,10.701440022784416,11.647038583433668,83.83154296875,73.08205986022949
duitse,38,49367,2585494,title,7.226204139045331E-5,0.0014286251362833188,2.458346741275078E-4,4.30524558904261,2.5388670882017976,13.323790445150616,22.593616778868345,223.1689453125,102.2013111114502
ter,38,121673,36583627,title,0.001022476775613057,0.0014286251362833188,6.05899534205365E-4,0.482559336128519,1.237476908921142,6.494189117578382,2.5324364169379256,5.50927734375,30.925615310668945
nederlandse,38,125525,6777218,title,1.89416648280029E-4,0.0014286251362833188,6.250814809458831E-4,2.914992367112461,1.1925112444262034,6.258212569715121,15.297668644847528,126.48974609375,28.979637145996094
